Date, Open, High, Low, Close, Volume
04/17/13, 26.65, 27.20, 26.39, 26.625, 26440537
04/16/13, 26.81, 27.11, 26.40, 26.92, 27396392
04/15/13, 27.16, 27.48, 26.36, 26.52, 30275356
04/12/13, 28.00, 28.00, 27.24, 27.40, 28697400
04/11/13, 27.48, 28.10, 27.25, 28.0175, 33368462
04/10/13, 27.0099, 27.84, 26.90, 27.57, 45949361
04/09/13, 26.58, 26.89, 26.42, 26.59, 21311013
04/08/13, 27.19, 27.20, 26.63, 26.849, 27255982
04/05/13, 26.86, 27.80, 26.61, 27.39, 64566510
04/04/13, 26.62, 27.2301, 26.11, 27.0725, 82016745
04/03/13, 25.83, 26.39, 25.70, 26.25, 48195118
04/02/13, 25.77, 26.12, 25.30, 25.42, 35153292
04/01/13, 25.63, 25.89, 25.28, 25.53, 22249212
03/28/13, 26.09, 26.17, 25.52, 25.58, 28585612
03/27/13, 25.00, 26.28, 24.72, 26.09, 52297328
03/26/13, 25.08, 25.48, 25.03, 25.205, 26957135
03/25/13, 25.75, 25.80, 25.078, 25.131, 39198947
03/22/13, 25.796, 26.01, 25.63, 25.73, 18456268
03/21/13, 25.66, 26.11, 25.56, 25.74, 24336012
03/20/13, 26.68, 26.69, 25.78, 25.86, 44006434
03/19/13, 26.53, 26.90, 26.21, 26.55, 25254152
03/18/13, 26.37, 26.79, 25.78, 26.49, 26653641
03/15/13, 27.03, 27.06, 26.56, 26.645, 31597364
03/14/13, 27.10, 27.43, 26.83, 27.04, 27646381
03/13/13, 27.62, 27.65, 26.92, 27.08, 39619443
03/12/13, 28.10, 28.32, 27.60, 27.83, 27569590
03/11/13, 28.01, 28.64, 27.83, 28.14, 35642057
03/08/13, 28.425, 28.47, 27.73, 27.96, 44198838
03/07/13, 27.57, 28.675, 27.47, 28.578, 74540116
03/06/13, 28.10, 28.13, 27.35, 27.4525, 33532526
03/05/13, 27.88, 28.18, 27.21, 27.52, 40622189
03/04/13, 27.76, 28.06, 27.44, 27.72, 32400645
03/01/13, 27.05, 28.1164, 26.81, 27.78, 54064731
02/28/13, 26.84, 27.30, 26.34, 27.25, 83027721
02/27/13, 27.34, 27.34, 26.63, 26.87, 44319628
02/26/13, 27.36, 27.46, 26.70, 27.39, 31611642
02/25/13, 27.16, 27.64, 27.15, 27.27, 34651983
02/22/13, 27.62, 27.63, 26.82, 27.13, 36350149
02/21/13, 28.28, 28.55, 27.15, 27.283, 49647671
02/20/13, 28.92, 29.05, 28.33, 28.462, 42098118
02/19/13, 28.23, 29.08, 28.12, 28.93, 49411547
02/15/13, 28.52, 28.75, 28.09, 28.32, 33109105
02/14/13, 28.02, 28.63, 28.01, 28.50, 35618411
02/13/13, 27.36, 28.32, 27.31, 27.9075, 50163959
02/12/13, 27.67, 28.16, 27.10, 27.37, 93495635
02/11/13, 28.61, 28.68, 28.04, 28.26, 37361742
02/08/13, 28.89, 29.17, 28.51, 28.545, 37708729
02/07/13, 29.11, 29.15, 28.27, 28.65, 34540014
02/06/13, 28.74, 29.29, 28.66, 29.05, 38375742
02/05/13, 28.26, 28.96, 28.04, 28.64, 47948191
02/04/13, 29.06, 29.20, 28.01, 28.109, 92362184
02/01/13, 31.01, 31.02, 29.63, 29.73, 85856666
01/31/13, 29.15, 31.47, 28.74, 30.981, 190743612
01/30/13, 30.98, 31.49, 30.88, 31.24, 87682080
01/29/13, 32.00, 32.07, 30.71, 30.79, 72976496
01/28/13, 31.88, 32.5063, 31.81, 32.469, 59681410
01/25/13, 31.41, 31.93, 31.13, 31.54, 54363551
01/24/13, 31.27, 31.49, 30.81, 31.08, 43845049
01/23/13, 31.10, 31.50, 30.80, 30.82, 48899741
01/22/13, 29.75, 30.89, 29.74, 30.729, 55243212
01/18/13, 30.31, 30.44, 29.27, 29.66, 49631496
01/17/13, 30.08, 30.42, 30.03, 30.14, 40256606
01/16/13, 30.21, 30.35, 29.53, 29.85, 75332648
01/15/13, 30.64, 31.71, 29.88, 30.10, 173242356
01/14/13, 32.08, 32.21, 30.62, 30.9475, 98886858
01/11/13, 31.28, 31.96, 31.10, 31.72, 89597985
01/10/13, 30.60, 31.45, 30.28, 31.30, 95316372
01/09/13, 29.67, 30.60, 29.49, 30.59, 104787653
01/08/13, 29.51, 29.60, 28.86, 29.0607, 45870933
01/07/13, 28.69, 29.79, 28.65, 29.4213, 83781725
01/04/13, 28.01, 28.93, 27.83, 28.76, 72715349
01/03/13, 27.88, 28.47, 27.59, 27.77, 63140530
01/02/13, 27.44, 28.18, 27.42, 28.00, 69844980
12/31/12, 26.20, 26.99, 26.11, 26.6197, 60374424
12/28/12, 25.48, 26.11, 25.15, 25.9112, 56574797
12/27/12, 26.55, 26.80, 25.52, 26.05, 43481682
12/26/12, 27.03, 27.18, 26.375, 26.51, 33175320
12/24/12, 26.50, 26.96, 26.20, 26.93, 28230035
12/21/12, 26.66, 27.01, 26.12, 26.26, 54555183
12/20/12, 27.49, 27.60, 27.13, 27.36, 35574784
12/19/12, 27.83, 28.22, 26.95, 27.41, 61390122
12/18/12, 26.96, 27.91, 26.90, 27.71, 60512872
12/17/12, 26.77, 27.00, 26.32, 26.75, 57742403
12/14/12, 28.18, 28.33, 26.76, 26.812, 91631545
12/13/12, 27.59, 28.75, 27.43, 28.24, 81051549
12/12/12, 28.00, 28.14, 27.37, 27.5801, 46704201
12/11/12, 28.07, 28.24, 27.66, 27.98, 77099033
12/10/12, 27.17, 28.17, 27.10, 27.84, 50608466
12/07/12, 27.07, 27.78, 26.84, 27.485, 51751806
12/06/12, 27.68, 27.75, 26.82, 26.97, 46001493
12/05/12, 27.75, 27.90, 27.26, 27.71, 58974841
12/04/12, 27.06, 27.76, 26.68, 27.46, 72912724
12/03/12, 27.9999, 28.88, 26.98, 27.04, 123525093
11/30/12, 27.26, 28.00, 26.76, 28.00, 127049545
11/29/12, 26.50, 27.52, 26.16, 27.32, 88759067
11/28/12, 25.94, 26.49, 25.75, 26.36, 49205508
11/27/12, 26.04, 26.50, 25.46, 26.15, 85760074
11/26/12, 24.935, 26.09, 24.81, 25.94, 123862051
11/23/12, 24.58, 24.68, 23.88, 23.998, 29520311
11/21/12, 23.22, 24.53, 23.05, 24.32, 89862342
11/20/12, 22.73, 23.90, 22.70, 23.10, 46655291
11/19/12, 23.955, 24.12, 22.82, 22.92, 85021259
11/16/12, 22.25, 23.93, 22.18, 23.5607, 107182168
11/15/12, 22.34, 22.50, 21.65, 22.17, 78857405
11/14/12, 20.10, 22.50, 19.93, 22.36, 229750911
11/13/12, 19.605, 20.11, 19.56, 19.86, 71775069
11/12/12, 19.15, 20.17, 18.87, 20.07, 67349109
11/09/12, 19.955, 20.00, 19.13, 19.21, 42295434
11/08/12, 20.52, 20.73, 19.98, 19.99, 34254535
11/07/12, 20.85, 20.95, 20.37, 20.47, 33396731
11/06/12, 21.24, 21.37, 20.99, 21.1712, 29062642
11/05/12, 21.10, 21.48, 20.92, 21.25, 31806692
11/02/12, 21.26, 21.69, 21.07, 21.18, 38344332
11/01/12, 21.08, 21.44, 21.01, 21.21, 37713887
10/31/12, 21.025, 21.50, 20.73, 21.11, 99378184
10/26/12, 22.40, 22.88, 21.88, 21.9425, 73259521
10/25/12, 23.29, 23.31, 22.47, 22.56, 76141922
10/24/12, 24.13, 24.25, 22.85, 23.2299, 228949142
10/23/12, 19.25, 19.80, 19.10, 19.50, 78381102
10/22/12, 19.20, 19.43, 19.05, 19.321, 32447005
10/19/12, 19.00, 19.06, 18.80, 19.00, 34834947
10/18/12, 19.70, 19.79, 18.89, 18.975, 52157366
10/17/12, 19.50, 20.48, 19.3718, 19.88, 44074433
10/16/12, 19.68, 19.69, 19.30, 19.48, 21834687
10/15/12, 19.68, 19.88, 19.49, 19.52, 20189668
10/12/12, 19.75, 19.80, 19.48, 19.5181, 18809397
10/11/12, 19.88, 19.96, 19.61, 19.75, 21817227
10/10/12, 19.93, 19.94, 19.45, 19.64, 39321758
10/09/12, 20.39, 20.55, 19.97, 20.227, 27161736
10/08/12, 20.62, 20.75, 20.155, 20.40, 32236628
10/05/12, 21.49, 21.63, 20.88, 20.91, 40529223
10/04/12, 22.32, 22.40, 21.41, 21.9475, 46894595
10/03/12, 22.295, 22.49, 21.80, 21.83, 32000079
10/02/12, 22.08, 22.49, 21.82, 22.27, 29341393
10/01/12, 22.08, 22.59, 21.73, 21.99, 51262680
09/28/12, 20.57, 21.95, 20.50, 21.66, 65485921
09/27/12, 20.99, 21.00, 20.16, 20.32, 30215821
09/26/12, 20.145, 20.78, 19.80, 20.62, 38271878
09/25/12, 21.20, 21.21, 20.22, 20.28, 46291655
09/24/12, 21.77, 21.98, 20.3625, 20.79, 79105121
09/21/12, 22.97, 23.24, 22.60, 22.86, 51218097
09/20/12, 23.02, 23.24, 22.54, 22.59, 57248663
09/19/12, 21.99, 23.37, 21.77, 23.29, 78782783
09/18/12, 21.60, 21.98, 21.37, 21.87, 36760449
09/17/12, 22.67, 22.75, 21.50, 21.52, 50666447
09/14/12, 21.13, 22.08, 20.90, 22.00, 72819643
09/13/12, 20.955, 21.48, 20.61, 20.713, 65041524
09/12/12, 20.76, 21.16, 20.28, 20.931, 121583996
09/11/12, 18.92, 19.581, 18.85, 19.43, 50508126
09/10/12, 19.06, 19.20, 18.55, 18.81, 24797642
09/07/12, 19.10, 19.42, 18.78, 18.98, 36371696
09/06/12, 18.74, 19.2617, 18.72, 18.96, 46066347
09/05/12, 18.27, 18.75, 18.18, 18.58, 60781719
09/04/12, 18.08, 18.27, 17.55, 17.729, 46622354
08/31/12, 18.68, 18.70, 18.03, 18.058, 58764170
08/30/12, 19.27, 19.45, 19.06, 19.0885, 30647472
08/29/12, 19.32, 19.38, 19.07, 19.10, 16124625
08/28/12, 19.10, 19.38, 18.95, 19.34, 25425786
08/27/12, 19.49, 19.53, 19.10, 19.15, 20703907
08/24/12, 19.52, 19.68, 19.25, 19.409, 29622155
08/23/12, 19.50, 19.73, 19.36, 19.44, 32813310
08/22/12, 19.36, 19.53, 18.96, 19.439, 49892130
08/21/12, 19.58, 19.98, 19.09, 19.159, 70640462
08/20/12, 19.05, 20.13, 18.75, 20.011, 101186524
08/17/12, 20.005, 20.08, 19.00, 19.05, 129293342
08/16/12, 20.44, 20.48, 19.69, 19.87, 157554938
08/15/12, 20.64, 21.41, 20.40, 21.20, 47860767
08/14/12, 21.41, 21.60, 20.25, 20.38, 39308634
08/13/12, 22.15, 22.45, 21.40, 21.60, 24972973
08/10/12, 21.41, 21.82, 21.13, 21.807, 25794673
08/09/12, 20.75, 21.17, 20.61, 21.01, 15618515
08/08/12, 20.71, 21.15, 20.22, 20.72, 29537376
08/07/12, 22.20, 22.45, 20.50, 20.72, 36782827
08/06/12, 21.39, 22.15, 21.30, 21.92, 27778038
08/03/12, 20.36, 22.16, 19.90, 21.09, 80646975
08/02/12, 20.77, 20.84, 19.82, 20.04, 56374436
08/01/12, 21.50, 21.58, 20.84, 20.88, 44604365
07/31/12, 23.37, 23.37, 21.61, 21.71, 56179322
07/30/12, 23.995, 24.04, 23.03, 23.15, 29285895
07/27/12, 23.19, 24.54, 22.28, 23.705, 123098340
07/26/12, 27.75, 28.23, 26.73, 26.845, 64597378
07/25/12, 28.39, 29.49, 28.08, 29.34, 17230154
07/24/12, 28.82, 29.45, 28.10, 28.45, 11539799
07/23/12, 28.12, 29.00, 28.01, 28.75, 12393864
07/20/12, 29.00, 29.47, 28.72, 28.76, 11869046
07/19/12, 29.41, 29.50, 28.63, 29.00, 13685031
07/18/12, 28.31, 29.29, 28.15, 29.11, 16841779
07/17/12, 28.48, 28.59, 27.15, 28.09, 30438551
07/16/12, 30.50, 30.50, 28.21, 28.245, 24672074
07/13/12, 31.04, 31.07, 30.56, 30.72, 8117346
07/12/12, 30.70, 31.40, 30.60, 30.81, 11306636
07/11/12, 31.48, 31.56, 30.55, 30.97, 13027752
07/10/12, 32.43, 32.48, 31.1599, 31.47, 14276996
07/09/12, 32.10, 32.88, 31.99, 32.17, 17785180
07/06/12, 31.44, 31.90, 31.26, 31.73, 10949006
07/05/12, 31.32, 31.625, 31.02, 31.47, 10036688
07/03/12, 30.91, 31.44, 30.80, 31.20, 8765498
07/02/12, 31.25, 31.73, 30.55, 30.771, 14131476
06/29/12, 31.92, 31.99, 30.76, 31.095, 19526823
06/28/12, 31.96, 32.19, 30.90, 31.36, 17713292
06/27/12, 32.46, 32.90, 31.90, 32.23, 28599506
06/26/12, 32.69, 33.44, 32.50, 33.10, 24858611
06/25/12, 32.86, 33.02, 31.55, 32.06, 24352818
06/22/12, 32.41, 33.45, 32.06, 33.05, 74833976
06/21/12, 31.67, 32.50, 31.51, 31.84, 21875228
06/20/12, 31.92, 31.9288, 31.15, 31.60, 15558921
06/19/12, 31.535, 32.18, 30.70, 31.911, 30848913
06/18/12, 29.955, 32.08, 29.41, 31.41, 42978209
06/15/12, 28.505, 30.10, 28.35, 30.014, 43563739
06/14/12, 27.65, 28.32, 27.38, 28.29, 16854124
06/13/12, 27.66, 28.10, 27.10, 27.27, 17118672
06/12/12, 27.48, 27.77, 26.96, 27.40, 15822414
06/11/12, 27.18, 28.07, 26.835, 27.005, 28225887
06/08/12, 26.55, 27.76, 26.44, 27.10, 38033420
06/07/12, 27.00, 27.35, 26.15, 26.31, 26167757
06/06/12, 26.07, 27.17, 25.52, 26.81, 61487019
06/05/12, 26.70, 27.76, 25.75, 25.869, 42473262
06/04/12, 27.20, 27.65, 26.44, 26.90, 35230290
06/01/12, 28.892, 29.15, 27.39, 27.72, 41855500
05/31/12, 28.545, 29.67, 26.83, 29.60, 111639200
05/30/12, 28.695, 29.55, 27.86, 28.19, 57267867
05/29/12, 31.48, 31.69, 28.65, 28.84, 78060799
05/25/12, 32.90, 32.95, 31.11, 31.91, 37189630
05/24/12, 32.95, 33.21, 31.77, 33.03, 50275879
05/23/12, 31.37, 32.50, 31.36, 32.00, 73721135
05/22/12, 32.61, 33.59, 30.94, 31.00, 102053826
05/21/12, 36.53, 36.66, 33.00, 34.03, 168309831
05/18/12, 42.05, 45.00, 38.00, 38.2318, 580587742
